Generation	ModelUUID	Step	randomInt	label
10	aa608e03-ada8-435c-bd1e-0a3a9f30451d	2	87813	bar
10	d3824376-60a7-4725-9a7a-606be9de7700	0	1381	bar
10	d3824376-60a7-4725-9a7a-606be9de7700	1	24844	bar
10	d3824376-60a7-4725-9a7a-606be9de7700	2	63927	bar
10	23f2b2a1-5da8-489b-8440-ec84c99b9d73	0	19763	bar
10	23f2b2a1-5da8-489b-8440-ec84c99b9d73	1	33322	bar
10	23f2b2a1-5da8-489b-8440-ec84c99b9d73	2	53501	bar
10	7181c4e9-f95a-40a3-b2f0-1e486721c7ec	0	29920	bar
10	7181c4e9-f95a-40a3-b2f0-1e486721c7ec	1	88370	bar
10	7181c4e9-f95a-40a3-b2f0-1e486721c7ec	2	16963	bar
10	4d15a475-0cb9-4fd0-b606-c7f2bf39b012	0	97306	bar
10	4d15a475-0cb9-4fd0-b606-c7f2bf39b012	1	82492	bar
10	4d15a475-0cb9-4fd0-b606-c7f2bf39b012	2	82193	bar
10	0a40c7e3-09ff-4af7-9b2c-c934a1727e90	0	38780	bar
10	0a40c7e3-09ff-4af7-9b2c-c934a1727e90	1	47221	bar
10	0a40c7e3-09ff-4af7-9b2c-c934a1727e90	2	57009	bar
10	e4766916-9cb4-44ff-baad-f3705a4f8443	0	80421	bar
10	e4766916-9cb4-44ff-baad-f3705a4f8443	1	1292	bar
10	e4766916-9cb4-44ff-baad-f3705a4f8443	2	2590	bar
10	eec3bf0d-a7d3-4e41-a704-daadd16129a7	0	96308	bar
10	eec3bf0d-a7d3-4e41-a704-daadd16129a7	1	13065	bar
10	eec3bf0d-a7d3-4e41-a704-daadd16129a7	2	74251	bar
10	ed33b0db-c1ac-4e3e-95f9-aa05d11121f6	0	48995	bar
10	ed33b0db-c1ac-4e3e-95f9-aa05d11121f6	1	82461	bar
10	ed33b0db-c1ac-4e3e-95f9-aa05d11121f6	2	74412	bar
10	49c99b36-9798-466b-a566-5da1b858f774	0	74717	bar
10	49c99b36-9798-466b-a566-5da1b858f774	1	88053	bar
10	49c99b36-9798-466b-a566-5da1b858f774	2	61989	bar
11	32a9d325-e3f0-4303-85cb-d7e79e7e43ed	0	12636	bar
11	32a9d325-e3f0-4303-85cb-d7e79e7e43ed	1	45448	bar
11	32a9d325-e3f0-4303-85cb-d7e79e7e43ed	2	69710	bar
11	0a5bb581-0e2f-4caa-a25d-48835c4b3594	0	82403	bar
11	0a5bb581-0e2f-4caa-a25d-48835c4b3594	1	56496	bar
11	0a5bb581-0e2f-4caa-a25d-48835c4b3594	2	25503	bar
11	88bea3ec-eb08-45f2-a937-838acd2353e2	0	48565	bar
11	88bea3ec-eb08-45f2-a937-838acd2353e2	1	61141	bar
11	88bea3ec-eb08-45f2-a937-838acd2353e2	2	47070	bar
11	bfdc7afa-dc02-475b-bed0-1ab93ed25b58	0	87985	bar
11	bfdc7afa-dc02-475b-bed0-1ab93ed25b58	1	1861	bar
11	bfdc7afa-dc02-475b-bed0-1ab93ed25b58	2	13794	bar
11	ae627e90-86e6-498e-a393-64a06c8bf9eb	0	69451	bar
11	ae627e90-86e6-498e-a393-64a06c8bf9eb	1	57536	bar
11	ae627e90-86e6-498e-a393-64a06c8bf9eb	2	13442	bar
11	45f77a2f-229f-42b8-b1f0-d39778d2d31c	0	15559	bar
11	45f77a2f-229f-42b8-b1f0-d39778d2d31c	1	13807	bar
11	45f77a2f-229f-42b8-b1f0-d39778d2d31c	2	71296	bar
11	d337b9a1-761b-4ee0-95cd-5dff247366db	0	53876	bar
11	d337b9a1-761b-4ee0-95cd-5dff247366db	1	70868	bar
11	d337b9a1-761b-4ee0-95cd-5dff247366db	2	70795	bar
11	ba8dec62-f586-481f-9170-70da837b4dbd	0	53699	bar
11	ba8dec62-f586-481f-9170-70da837b4dbd	1	41949	bar
11	ba8dec62-f586-481f-9170-70da837b4dbd	2	54261	bar
11	7183f9b9-0d58-421d-b677-7a57ea2618b1	0	69091	bar
11	7183f9b9-0d58-421d-b677-7a57ea2618b1	1	77906	bar
11	7183f9b9-0d58-421d-b677-7a57ea2618b1	2	66323	bar
11	16e30ebe-7e07-4270-8df9-736bb00a7a1f	0	57819	bar
11	16e30ebe-7e07-4270-8df9-736bb00a7a1f	1	89326	bar
11	16e30ebe-7e07-4270-8df9-736bb00a7a1f	2	86346	bar
12	a7014926-1629-4195-b850-5e1e325e9691	0	21187	bar
12	a7014926-1629-4195-b850-5e1e325e9691	1	7435	bar
12	a7014926-1629-4195-b850-5e1e325e9691	2	2908	bar
12	4b23aad7-397d-4d14-9b71-654158ca5d34	0	36927	bar
12	4b23aad7-397d-4d14-9b71-654158ca5d34	1	66486	bar
12	4b23aad7-397d-4d14-9b71-654158ca5d34	2	47502	bar
12	9ba61a6d-4de6-4128-ab89-177f7aa80839	0	28312	bar
12	9ba61a6d-4de6-4128-ab89-177f7aa80839	1	59361	bar
12	9ba61a6d-4de6-4128-ab89-177f7aa80839	2	40533	bar
12	52ef28d4-a1cd-44b2-8086-c0a19c2e60fa	0	49113	bar
12	52ef28d4-a1cd-44b2-8086-c0a19c2e60fa	1	28279	bar
12	52ef28d4-a1cd-44b2-8086-c0a19c2e60fa	2	63165	bar
12	5f471a81-24c5-4502-ac9e-431d4b364bcc	0	9795	bar
12	5f471a81-24c5-4502-ac9e-431d4b364bcc	1	28010	bar
12	5f471a81-24c5-4502-ac9e-431d4b364bcc	2	26134	bar
12	9f4222f2-f3cf-4bc9-ab6f-1cb77a4bc286	0	28237	bar
12	9f4222f2-f3cf-4bc9-ab6f-1cb77a4bc286	1	48552	bar
12	9f4222f2-f3cf-4bc9-ab6f-1cb77a4bc286	2	40315	bar
12	c74d5681-43aa-413d-97d9-d7cac5c622e3	0	26236	bar
12	c74d5681-43aa-413d-97d9-d7cac5c622e3	1	35276	bar
12	c74d5681-43aa-413d-97d9-d7cac5c622e3	2	86304	bar
12	adef4231-92cb-42b0-a24a-f61b86c7013d	0	80603	bar
12	adef4231-92cb-42b0-a24a-f61b86c7013d	1	70353	bar
12	adef4231-92cb-42b0-a24a-f61b86c7013d	2	54423	bar
12	9bf3fffe-01c5-48eb-ab24-45611c64ded0	0	93431	bar
12	9bf3fffe-01c5-48eb-ab24-45611c64ded0	1	92866	bar
12	9bf3fffe-01c5-48eb-ab24-45611c64ded0	2	19935	bar
12	b86da690-1b09-482c-9fe8-e8dd0f193cd3	0	17402	bar
12	b86da690-1b09-482c-9fe8-e8dd0f193cd3	1	52780	bar
12	b86da690-1b09-482c-9fe8-e8dd0f193cd3	2	74314	bar
13	6828f96a-7fe3-401a-8350-dd20013aebae	0	96130	bar
13	6828f96a-7fe3-401a-8350-dd20013aebae	1	43445	bar
13	6828f96a-7fe3-401a-8350-dd20013aebae	2	26314	bar
13	eb8311ac-9f0d-4843-8fae-61d90bb75c83	0	75453	bar
13	eb8311ac-9f0d-4843-8fae-61d90bb75c83	1	92389	bar
13	eb8311ac-9f0d-4843-8fae-61d90bb75c83	2	48919	bar
13	da42367a-bdf4-43b6-89a5-b888daeffd95	0	77027	bar
13	da42367a-bdf4-43b6-89a5-b888daeffd95	1	15906	bar
13	da42367a-bdf4-43b6-89a5-b888daeffd95	2	57471	bar
13	df01ddc6-f20d-4fc5-9260-a756ff0632fb	0	5071	bar
13	df01ddc6-f20d-4fc5-9260-a756ff0632fb	1	34139	bar
13	df01ddc6-f20d-4fc5-9260-a756ff0632fb	2	55018	bar
13	597845a0-145b-4f92-8b4d-a8105603fa3b	0	24795	bar
13	597845a0-145b-4f92-8b4d-a8105603fa3b	1	56890	bar
13	597845a0-145b-4f92-8b4d-a8105603fa3b	2	50217	bar
13	8fa7f2ea-7e75-4508-9d31-415ecb4564dc	0	37784	bar
13	8fa7f2ea-7e75-4508-9d31-415ecb4564dc	1	12956	bar
13	8fa7f2ea-7e75-4508-9d31-415ecb4564dc	2	96379	bar
13	4dd26a6e-1adc-4a95-9a8a-8337e6ff7e41	0	9767	bar
13	4dd26a6e-1adc-4a95-9a8a-8337e6ff7e41	1	81789	bar
13	4dd26a6e-1adc-4a95-9a8a-8337e6ff7e41	2	68220	bar
13	9eaafbd3-6372-4f01-a721-c81a984d1d0a	0	90487	bar
13	9eaafbd3-6372-4f01-a721-c81a984d1d0a	1	43180	bar
13	9eaafbd3-6372-4f01-a721-c81a984d1d0a	2	11914	bar
13	f011aaca-ef06-47e8-ba98-03119c79acc2	0	27771	bar
13	f011aaca-ef06-47e8-ba98-03119c79acc2	1	80318	bar
13	f011aaca-ef06-47e8-ba98-03119c79acc2	2	67125	bar
13	2d0b290e-9ea2-4cef-b134-7d129abc75ee	0	32327	bar
13	2d0b290e-9ea2-4cef-b134-7d129abc75ee	1	96830	bar
13	2d0b290e-9ea2-4cef-b134-7d129abc75ee	2	23202	bar
14	f1f366ce-664e-486b-969a-e9d910772111	0	56903	bar
14	f1f366ce-664e-486b-969a-e9d910772111	1	36322	bar
14	f1f366ce-664e-486b-969a-e9d910772111	2	26268	bar
14	93762904-a17b-4ea5-9c3a-1ef1937a1ea8	0	95132	bar
14	93762904-a17b-4ea5-9c3a-1ef1937a1ea8	1	71608	bar
14	93762904-a17b-4ea5-9c3a-1ef1937a1ea8	2	12920	bar
14	d587cdb1-9699-43b1-abe4-0428bb35e37f	0	69012	bar
14	d587cdb1-9699-43b1-abe4-0428bb35e37f	1	37984	bar
14	d587cdb1-9699-43b1-abe4-0428bb35e37f	2	27523	bar
14	5dbc644c-c4f1-46eb-a19f-36b71ef4f826	0	15589	bar
14	5dbc644c-c4f1-46eb-a19f-36b71ef4f826	1	73971	bar
14	5dbc644c-c4f1-46eb-a19f-36b71ef4f826	2	18218	bar
14	26d324a9-a5d1-42eb-a71a-384914f34567	0	81285	bar
14	26d324a9-a5d1-42eb-a71a-384914f34567	1	66113	bar
14	26d324a9-a5d1-42eb-a71a-384914f34567	2	33541	bar
14	403d6592-ed90-4b7e-b1cc-4346af71a0db	0	297	bar
14	403d6592-ed90-4b7e-b1cc-4346af71a0db	1	46073	bar
14	403d6592-ed90-4b7e-b1cc-4346af71a0db	2	27329	bar
14	d4bd3411-3fd9-4871-81f5-8b265b289cb6	0	77208	bar
14	d4bd3411-3fd9-4871-81f5-8b265b289cb6	1	6305	bar
14	d4bd3411-3fd9-4871-81f5-8b265b289cb6	2	68746	bar
14	e6c01eae-d98d-43a1-b84b-d00c7ad80436	0	26636	bar
14	e6c01eae-d98d-43a1-b84b-d00c7ad80436	1	40261	bar
14	e6c01eae-d98d-43a1-b84b-d00c7ad80436	2	70513	bar
14	10b41ac8-e5ff-4be2-82d1-1eee76746f56	0	548	bar
14	10b41ac8-e5ff-4be2-82d1-1eee76746f56	1	65036	bar
14	10b41ac8-e5ff-4be2-82d1-1eee76746f56	2	50751	bar
14	dcb2473b-4d9b-4be1-9fc1-f4c892d293c1	0	31113	bar
14	dcb2473b-4d9b-4be1-9fc1-f4c892d293c1	1	43974	bar
14	dcb2473b-4d9b-4be1-9fc1-f4c892d293c1	2	22358	bar
15	c28192e1-bf51-4dd6-b946-28aa7de9f462	0	92507	bar
15	c28192e1-bf51-4dd6-b946-28aa7de9f462	1	22337	bar
15	c28192e1-bf51-4dd6-b946-28aa7de9f462	2	37312	bar
15	5bf70242-cb46-4a62-ae40-6006d9d722ab	0	25302	bar
15	5bf70242-cb46-4a62-ae40-6006d9d722ab	1	59931	bar
15	5bf70242-cb46-4a62-ae40-6006d9d722ab	2	90903	bar
15	bb1bfc30-ca94-4ada-bf92-7fcdd82616d3	0	51111	bar
15	bb1bfc30-ca94-4ada-bf92-7fcdd82616d3	1	30834	bar
15	bb1bfc30-ca94-4ada-bf92-7fcdd82616d3	2	85264	bar
15	8818698c-0a55-4573-b303-f9a2421c5632	0	45221	bar
15	8818698c-0a55-4573-b303-f9a2421c5632	1	52087	bar
15	8818698c-0a55-4573-b303-f9a2421c5632	2	63781	bar
15	3664fc8d-437c-4e6a-8042-881ee566c059	0	75982	bar
15	3664fc8d-437c-4e6a-8042-881ee566c059	1	14209	bar
15	3664fc8d-437c-4e6a-8042-881ee566c059	2	18653	bar
15	1d21b0bd-38c8-4bf0-830f-84db6edfcc87	0	18943	bar
15	1d21b0bd-38c8-4bf0-830f-84db6edfcc87	1	29726	bar
15	1d21b0bd-38c8-4bf0-830f-84db6edfcc87	2	50361	bar
15	6027a512-d75a-4636-af30-5bb0841e30d2	0	26479	bar
15	6027a512-d75a-4636-af30-5bb0841e30d2	1	13028	bar
15	6027a512-d75a-4636-af30-5bb0841e30d2	2	44958	bar
15	0eb74072-a9b6-40c5-84dc-2317487a233f	0	65864	bar
15	0eb74072-a9b6-40c5-84dc-2317487a233f	1	28902	bar
15	0eb74072-a9b6-40c5-84dc-2317487a233f	2	16795	bar
15	b3da58e9-22d7-4eaf-8c07-4fef8fd9868a	0	57443	bar
15	b3da58e9-22d7-4eaf-8c07-4fef8fd9868a	1	77410	bar
15	b3da58e9-22d7-4eaf-8c07-4fef8fd9868a	2	18422	bar
15	45df0c1f-8bc4-4723-9b90-64b0666e708c	0	54528	bar
15	45df0c1f-8bc4-4723-9b90-64b0666e708c	1	46423	bar
15	45df0c1f-8bc4-4723-9b90-64b0666e708c	2	17623	bar
16	89695064-2c40-4f6a-9c43-3f9177ceb6b1	0	37695	bar
16	89695064-2c40-4f6a-9c43-3f9177ceb6b1	1	31860	bar
16	89695064-2c40-4f6a-9c43-3f9177ceb6b1	2	45584	bar
16	2e509d84-8dad-4f23-ba3f-c503304339c6	0	86430	bar
16	2e509d84-8dad-4f23-ba3f-c503304339c6	1	67883	bar
16	2e509d84-8dad-4f23-ba3f-c503304339c6	2	86471	bar
16	38ee1ad7-456d-4ee8-bbc6-256fd3cd55df	0	44815	bar
16	38ee1ad7-456d-4ee8-bbc6-256fd3cd55df	1	32004	bar
16	38ee1ad7-456d-4ee8-bbc6-256fd3cd55df	2	98562	bar
16	c2eedbd2-fcd0-46cd-837b-1824f6186251	0	6196	bar
16	c2eedbd2-fcd0-46cd-837b-1824f6186251	1	83342	bar
16	c2eedbd2-fcd0-46cd-837b-1824f6186251	2	58510	bar
16	115c6de3-8302-4bad-b8a2-53a90f7c6d8a	0	48634	bar
16	115c6de3-8302-4bad-b8a2-53a90f7c6d8a	1	27472	bar
16	115c6de3-8302-4bad-b8a2-53a90f7c6d8a	2	57100	bar
16	4129abff-6f45-497d-bb13-33cb0d922856	0	35600	bar
16	4129abff-6f45-497d-bb13-33cb0d922856	1	82622	bar
16	4129abff-6f45-497d-bb13-33cb0d922856	2	8697	bar
16	7f75aa1e-88ff-42a6-b6a3-c46a2d7dc62a	0	10594	bar
16	7f75aa1e-88ff-42a6-b6a3-c46a2d7dc62a	1	61095	bar
16	7f75aa1e-88ff-42a6-b6a3-c46a2d7dc62a	2	10744	bar
16	f3fe2573-48af-44e5-8f8a-d31118ce8a6e	0	11478	bar
16	f3fe2573-48af-44e5-8f8a-d31118ce8a6e	1	93899	bar
16	f3fe2573-48af-44e5-8f8a-d31118ce8a6e	2	19134	bar
16	8f7f07e1-b677-49e3-957d-0cd4f2a7a03e	0	61346	bar
16	8f7f07e1-b677-49e3-957d-0cd4f2a7a03e	1	21034	bar
16	8f7f07e1-b677-49e3-957d-0cd4f2a7a03e	2	78073	bar
16	0b4488bd-d299-4ee0-b664-32d778b3e65c	0	53736	bar
16	0b4488bd-d299-4ee0-b664-32d778b3e65c	1	88	bar
16	0b4488bd-d299-4ee0-b664-32d778b3e65c	2	87262	bar
17	50425f3a-a58d-47d8-a0c2-4d2d33e8a83a	0	71408	bar
17	50425f3a-a58d-47d8-a0c2-4d2d33e8a83a	1	76620	bar
17	50425f3a-a58d-47d8-a0c2-4d2d33e8a83a	2	79086	bar
17	94ada737-cbc3-4c9e-95f5-9134edf55fc7	0	64608	bar
17	94ada737-cbc3-4c9e-95f5-9134edf55fc7	1	98455	bar
17	94ada737-cbc3-4c9e-95f5-9134edf55fc7	2	79108	bar
17	e38b6316-76ab-4c0d-ba4d-9c50ae790ae7	0	62330	bar
17	e38b6316-76ab-4c0d-ba4d-9c50ae790ae7	1	88818	bar
17	e38b6316-76ab-4c0d-ba4d-9c50ae790ae7	2	87453	bar
17	933b0d4e-e37a-43b1-88b6-fdad99bd93de	0	54866	bar
17	933b0d4e-e37a-43b1-88b6-fdad99bd93de	1	77585	bar
17	933b0d4e-e37a-43b1-88b6-fdad99bd93de	2	91460	bar
17	3d10a29c-b0d3-4b74-82c0-e1483d3e090b	0	54475	bar
17	3d10a29c-b0d3-4b74-82c0-e1483d3e090b	1	67188	bar
17	3d10a29c-b0d3-4b74-82c0-e1483d3e090b	2	75098	bar
17	efb7d00d-e8ff-4af6-80aa-df1884957612	0	41837	bar
17	efb7d00d-e8ff-4af6-80aa-df1884957612	1	56475	bar
17	efb7d00d-e8ff-4af6-80aa-df1884957612	2	93471	bar
17	edf1680a-9aa6-4e6c-bc4f-5d29f02059ed	0	46756	bar
17	edf1680a-9aa6-4e6c-bc4f-5d29f02059ed	1	1689	bar
17	edf1680a-9aa6-4e6c-bc4f-5d29f02059ed	2	90175	bar
17	604d6b89-e6ea-47fc-bf5e-e49091f5e4fd	0	59800	bar
17	604d6b89-e6ea-47fc-bf5e-e49091f5e4fd	1	84034	bar
17	604d6b89-e6ea-47fc-bf5e-e49091f5e4fd	2	93820	bar
17	71aa1774-4b14-4e60-afd2-3f9aea6f5f9e	0	35845	bar
17	71aa1774-4b14-4e60-afd2-3f9aea6f5f9e	1	81278	bar
17	71aa1774-4b14-4e60-afd2-3f9aea6f5f9e	2	56563	bar
17	18ce3c9a-ac61-4e61-b2d4-3a35fb9d59be	0	7094	bar
17	18ce3c9a-ac61-4e61-b2d4-3a35fb9d59be	1	83712	bar
17	18ce3c9a-ac61-4e61-b2d4-3a35fb9d59be	2	96558	bar
18	879a7dee-36b5-4fa3-a0cd-f0c4876b178f	0	40643	bar
18	879a7dee-36b5-4fa3-a0cd-f0c4876b178f	1	78511	bar
18	879a7dee-36b5-4fa3-a0cd-f0c4876b178f	2	54630	bar
18	21da1406-5f3c-4f47-8cef-413f7d3118e1	0	90788	bar
18	21da1406-5f3c-4f47-8cef-413f7d3118e1	1	23139	bar
18	21da1406-5f3c-4f47-8cef-413f7d3118e1	2	47538	bar
18	1fbdfc66-2a11-45b3-94bb-469edf72a2ea	0	91729	bar
18	1fbdfc66-2a11-45b3-94bb-469edf72a2ea	1	48012	bar
18	1fbdfc66-2a11-45b3-94bb-469edf72a2ea	2	73360	bar
18	a0f75ad9-7788-43e3-9511-211888e04ad6	0	4056	bar
18	a0f75ad9-7788-43e3-9511-211888e04ad6	1	56364	bar
18	a0f75ad9-7788-43e3-9511-211888e04ad6	2	61039	bar
18	1940f95e-0065-489e-9931-0b09bd32077f	0	76057	bar
18	1940f95e-0065-489e-9931-0b09bd32077f	1	60325	bar
18	1940f95e-0065-489e-9931-0b09bd32077f	2	77015	bar
18	051c4eff-0665-4e0e-9646-a0e2149cdc15	0	93441	bar
18	051c4eff-0665-4e0e-9646-a0e2149cdc15	1	46285	bar
18	051c4eff-0665-4e0e-9646-a0e2149cdc15	2	6837	bar
18	63772c43-2903-4819-90a5-55fa89cef494	0	34882	bar
18	63772c43-2903-4819-90a5-55fa89cef494	1	94142	bar
18	63772c43-2903-4819-90a5-55fa89cef494	2	4711	bar
18	9370a281-1d59-4295-b1eb-e9c02cc7308f	0	875	bar
18	9370a281-1d59-4295-b1eb-e9c02cc7308f	1	27658	bar
18	9370a281-1d59-4295-b1eb-e9c02cc7308f	2	98272	bar
18	fd30dda6-e586-4477-b9a6-2e044d1c1556	0	54121	bar
18	fd30dda6-e586-4477-b9a6-2e044d1c1556	1	44683	bar
18	fd30dda6-e586-4477-b9a6-2e044d1c1556	2	6777	bar
18	1fbe2986-4f36-4161-b967-f8461b76fb7d	0	52730	bar
18	1fbe2986-4f36-4161-b967-f8461b76fb7d	1	56313	bar
18	1fbe2986-4f36-4161-b967-f8461b76fb7d	2	22837	bar
19	27f296f2-62da-4bcf-8264-80c07d7cfb07	0	37417	bar
19	27f296f2-62da-4bcf-8264-80c07d7cfb07	1	32116	bar
19	27f296f2-62da-4bcf-8264-80c07d7cfb07	2	36206	bar
19	4a7bb73e-deca-4ea2-a397-30fd6ac561e2	0	22891	bar
19	4a7bb73e-deca-4ea2-a397-30fd6ac561e2	1	98465	bar
19	4a7bb73e-deca-4ea2-a397-30fd6ac561e2	2	82177	bar
19	87dfcbc7-17cd-4d96-9765-969c5e276114	0	85173	bar
19	87dfcbc7-17cd-4d96-9765-969c5e276114	1	99890	bar
19	87dfcbc7-17cd-4d96-9765-969c5e276114	2	26323	bar
19	8745f02e-8026-446c-9746-57c21d9ac77d	0	3064	bar
19	8745f02e-8026-446c-9746-57c21d9ac77d	1	77374	bar
19	8745f02e-8026-446c-9746-57c21d9ac77d	2	36063	bar
19	15ce51ca-dd1b-4d64-aa7b-8bd5b7a5c468	0	23034	bar
19	15ce51ca-dd1b-4d64-aa7b-8bd5b7a5c468	1	86992	bar
19	15ce51ca-dd1b-4d64-aa7b-8bd5b7a5c468	2	68445	bar
19	1c63d931-25fe-4e16-97dd-77b75cd5fe1c	0	48690	bar
19	1c63d931-25fe-4e16-97dd-77b75cd5fe1c	1	63962	bar
19	1c63d931-25fe-4e16-97dd-77b75cd5fe1c	2	88112	bar
19	fb360751-6e9b-4a64-934a-fe88bc57d033	0	21056	bar
19	fb360751-6e9b-4a64-934a-fe88bc57d033	1	36586	bar
19	fb360751-6e9b-4a64-934a-fe88bc57d033	2	15756	bar
19	cf6904d5-67ea-4e94-8501-b52156655fcc	0	14055	bar
19	cf6904d5-67ea-4e94-8501-b52156655fcc	1	48309	bar
19	cf6904d5-67ea-4e94-8501-b52156655fcc	2	40033	bar
19	e0e04eb5-068a-4a3a-8f12-78ab9ec2924c	0	84423	bar
19	e0e04eb5-068a-4a3a-8f12-78ab9ec2924c	1	68176	bar
19	e0e04eb5-068a-4a3a-8f12-78ab9ec2924c	2	74761	bar
19	38155b3b-cac2-4d68-9b63-e1e5ab8c5610	0	77467	bar
19	38155b3b-cac2-4d68-9b63-e1e5ab8c5610	1	19774	bar
19	38155b3b-cac2-4d68-9b63-e1e5ab8c5610	2	11050	bar
20	4fa51fb7-9e70-4214-bfb5-019c1eabf83e	0	59756	bar
20	4fa51fb7-9e70-4214-bfb5-019c1eabf83e	1	98244	bar
20	4fa51fb7-9e70-4214-bfb5-019c1eabf83e	2	30089	bar
20	feb5e21c-0e78-4774-9a00-f70b728a4618	0	93776	bar
20	feb5e21c-0e78-4774-9a00-f70b728a4618	1	91160	bar
20	feb5e21c-0e78-4774-9a00-f70b728a4618	2	17228	bar
20	dc796a7d-4afb-4477-ba1d-fd5ae96ad197	0	67011	bar
20	dc796a7d-4afb-4477-ba1d-fd5ae96ad197	1	18871	bar
20	dc796a7d-4afb-4477-ba1d-fd5ae96ad197	2	5225	bar
20	f7af467f-97c7-4ff2-8f14-e4be24a7c01d	0	15712	bar
20	f7af467f-97c7-4ff2-8f14-e4be24a7c01d	1	38581	bar
20	f7af467f-97c7-4ff2-8f14-e4be24a7c01d	2	88816	bar
20	cfa13298-62b1-473b-99b9-0e03113959e2	0	93660	bar
20	cfa13298-62b1-473b-99b9-0e03113959e2	1	89840	bar
20	cfa13298-62b1-473b-99b9-0e03113959e2	2	67185	bar
20	e03e9bbe-9474-4c70-a6ca-8cb6760695a6	0	29183	bar
20	e03e9bbe-9474-4c70-a6ca-8cb6760695a6	1	17597	bar
20	e03e9bbe-9474-4c70-a6ca-8cb6760695a6	2	92620	bar
20	6698bc00-6e11-491d-a300-4954b7b7794b	0	71359	bar
20	6698bc00-6e11-491d-a300-4954b7b7794b	1	82212	bar
20	6698bc00-6e11-491d-a300-4954b7b7794b	2	30804	bar
20	d1f4cbe3-8e47-4a1c-bf02-a8aed7a75466	0	5947	bar
20	d1f4cbe3-8e47-4a1c-bf02-a8aed7a75466	1	11656	bar
20	d1f4cbe3-8e47-4a1c-bf02-a8aed7a75466	2	7550	bar
20	32ba3e15-b17a-4075-b674-6afc3b6b1cb0	0	41714	bar
20	32ba3e15-b17a-4075-b674-6afc3b6b1cb0	1	49982	bar
20	32ba3e15-b17a-4075-b674-6afc3b6b1cb0	2	93804	bar
20	043a0284-7e12-4472-bd4a-262e87fe9127	0	98269	bar
20	043a0284-7e12-4472-bd4a-262e87fe9127	1	6975	bar
20	043a0284-7e12-4472-bd4a-262e87fe9127	2	96976	bar
21	2a27eb14-0782-4729-95b3-48f9087782f5	0	51535	bar
21	2a27eb14-0782-4729-95b3-48f9087782f5	1	22328	bar
21	2a27eb14-0782-4729-95b3-48f9087782f5	2	52223	bar
21	fb2b9c06-f231-445a-be57-a0dc05f7fe94	0	34536	bar
21	fb2b9c06-f231-445a-be57-a0dc05f7fe94	1	89887	bar
21	fb2b9c06-f231-445a-be57-a0dc05f7fe94	2	89717	bar
21	9f869db0-343c-4818-bc28-57e7a0236e4e	0	27632	bar
21	9f869db0-343c-4818-bc28-57e7a0236e4e	1	43936	bar
21	9f869db0-343c-4818-bc28-57e7a0236e4e	2	98878	bar
21	6da6e2e7-6a96-4abd-bf4a-483dee354983	0	33686	bar
21	6da6e2e7-6a96-4abd-bf4a-483dee354983	1	53045	bar
21	6da6e2e7-6a96-4abd-bf4a-483dee354983	2	97992	bar
21	81fbebbf-03e5-4fe4-bee9-19d9f55be346	0	89125	bar
21	81fbebbf-03e5-4fe4-bee9-19d9f55be346	1	93716	bar
21	81fbebbf-03e5-4fe4-bee9-19d9f55be346	2	70883	bar
21	3659dd56-0bf8-49c8-b117-20643a67e807	0	61088	bar
21	3659dd56-0bf8-49c8-b117-20643a67e807	1	9634	bar
21	3659dd56-0bf8-49c8-b117-20643a67e807	2	14449	bar
21	11fea619-0628-4c4e-a35d-652228984127	0	86266	bar
21	11fea619-0628-4c4e-a35d-652228984127	1	68037	bar
21	11fea619-0628-4c4e-a35d-652228984127	2	66896	bar
21	0bcecdcb-9dac-480a-9cd9-de1c23c1acb1	0	28692	bar
21	0bcecdcb-9dac-480a-9cd9-de1c23c1acb1	1	22168	bar
21	0bcecdcb-9dac-480a-9cd9-de1c23c1acb1	2	94913	bar
21	f23911e7-abae-4b9a-a000-c33c111ba3c4	0	80276	bar
21	f23911e7-abae-4b9a-a000-c33c111ba3c4	1	15703	bar
21	f23911e7-abae-4b9a-a000-c33c111ba3c4	2	59252	bar
21	be40ed66-eab7-4ea3-853a-1e13caa2c583	0	39518	bar
21	be40ed66-eab7-4ea3-853a-1e13caa2c583	1	32634	bar
21	be40ed66-eab7-4ea3-853a-1e13caa2c583	2	48850	bar
22	6bf8b517-e0f6-40a2-b5e1-a44f439ffeb3	0	36690	bar
22	6bf8b517-e0f6-40a2-b5e1-a44f439ffeb3	1	45151	bar
22	6bf8b517-e0f6-40a2-b5e1-a44f439ffeb3	2	16902	bar
22	4fe4c81f-2596-41f7-ad66-3573cb36e2db	0	8866	bar
22	4fe4c81f-2596-41f7-ad66-3573cb36e2db	1	49312	bar
22	4fe4c81f-2596-41f7-ad66-3573cb36e2db	2	29385	bar
22	2fcf8a7c-3453-47e6-a66b-a69fc4cb5a13	0	2541	bar
22	2fcf8a7c-3453-47e6-a66b-a69fc4cb5a13	1	26851	bar
22	2fcf8a7c-3453-47e6-a66b-a69fc4cb5a13	2	84394	bar
22	d8cdf6d4-9562-438e-b266-040aef394e9b	0	94973	bar
22	d8cdf6d4-9562-438e-b266-040aef394e9b	1	23344	bar
22	d8cdf6d4-9562-438e-b266-040aef394e9b	2	45398	bar
22	e493fcf9-4184-43b4-af23-8384d8327d65	0	76762	bar
22	e493fcf9-4184-43b4-af23-8384d8327d65	1	68637	bar
